permutation	orthogroup	pseudo_anchor_index	pseudo_alignment_position	species_total	species_with_feature	variance
464	orthogroup_1557	10	229	8	5	683.675
464	orthogroup_1627	1	174	9	3	5461.333333333333
464	orthogroup_1636	5	488	10	3	58.583333333333336
464	orthogroup_1733	8	559	9	3	19.0
464	orthogroup_1742	2	213	9	5	2079.2
464	orthogroup_1784	1	111	8	3	2666.3333333333335
464	orthogroup_1808	1	633	8	4	44603.333333333336
464	orthogroup_1811	1	122	8	5	542.3
464	orthogroup_1811	7	202	8	5	3232.25
464	orthogroup_1811	8	608	8	5	507.7
464	orthogroup_1811	12	699	8	3	114.33333333333333
464	orthogroup_1831	4	205	8	4	3737.0625
464	orthogroup_1831	10	624	8	4	1806.25
464	orthogroup_195	6	9	8	4	0.0
464	orthogroup_2	1	319	9	6	9229.775
464	orthogroup_203	1	18	10	3	0.0
464	orthogroup_204	7	566	8	3	343.0
464	orthogroup_22	1	32	8	4	24.0625
464	orthogroup_23	6	122	8	4	4032.25
464	orthogroup_329	1	193	9	4	3924.6666666666665
464	orthogroup_329	5	362	9	3	967.0
464	orthogroup_334	1	42	9	3	217.33333333333334
464	orthogroup_36	1	7	8	5	5.3
464	orthogroup_387	5	458	8	3	6030.083333333333
464	orthogroup_540	2	5	9	6	0.075
464	orthogroup_548	1	122	9	5	1656.3
464	orthogroup_548	6	145	9	5	1170.2
464	orthogroup_554	5	50	9	3	571.75
464	orthogroup_554	7	247	9	4	119.5625
464	orthogroup_554	8	427	9	4	824.9166666666666
464	orthogroup_582	1	222	8	5	2552.0
464	orthogroup_582	4	274	8	3	225.33333333333334
464	orthogroup_582	12	701	8	3	0.3333333333333333
464	orthogroup_598	1	1	9	3	177.33333333333334
464	orthogroup_65	1	359	9	5	3517.2
464	orthogroup_7	8	310	9	3	12.0
464	orthogroup_755	1	241	9	5	1834.3
464	orthogroup_76	6	242	8	3	176.33333333333334
464	orthogroup_767	1	291	10	7	110.80952380952381
464	orthogroup_790	5	375	9	3	147.0
464	orthogroup_80	4	156	9	5	0.0
464	orthogroup_81	1	181	10	3	1365.3333333333333
464	orthogroup_870	1	154	9	5	1249.2
464	orthogroup_900	1	93	9	4	5123.729166666667
464	orthogroup_946	1	329	8	4	10132.25
464	orthogroup_96	1	287	9	6	3392.1666666666665
464	orthogroup_968	1	10	8	3	645.3333333333334
464	orthogroup_968	4	463	8	5	3753.55
464	orthogroup_995	2	10	9	3	0.0
465	orthogroup_1014	6	71	9	5	4108.7
465	orthogroup_1024	7	477	9	3	343.0
465	orthogroup_1038	1	240	9	3	65.33333333333333
465	orthogroup_1040	1	136	8	3	208.33333333333334
465	orthogroup_105	8	224	9	7	3515.5714285714284
465	orthogroup_1124	4	246	9	3	7396.0
465	orthogroup_1158	1	267	9	4	991.5833333333334
465	orthogroup_1158	5	529	9	3	0.0
465	orthogroup_1177	1	1	10	3	2461.0833333333335
465	orthogroup_1181	1	425	10	3	30310.333333333332
465	orthogroup_119	1	112	8	5	266.175
465	orthogroup_1208	1	68	9	3	252.0
465	orthogroup_1267	10	250	9	3	268.0
465	orthogroup_1271	1	70	10	6	0.0
465	orthogroup_1335	7	323	9	3	133.33333333333334
465	orthogroup_1363	1	53	9	4	1069.6666666666667
465	orthogroup_1379	4	266	10	3	20.083333333333332
465	orthogroup_1379	7	367	10	3	14.083333333333334
465	orthogroup_139	1	14	9	3	3165.75
465	orthogroup_14	1	127	8	4	1824.0
465	orthogroup_1400	1	164	8	3	456.3333333333333
465	orthogroup_1406	1	106	9	5	2558.675
465	orthogroup_1406	2	324	9	3	661.0
465	orthogroup_1408	5	219	9	4	1918.3958333333333
465	orthogroup_1435	1	223	8	5	10546.3
465	orthogroup_1445	6	70	9	3	10.333333333333334
465	orthogroup_145	6	83	8	3	363.0
465	orthogroup_1453	7	500	8	3	5432.333333333333
465	orthogroup_1557	12	231	8	6	4953.4
465	orthogroup_1627	1	176	9	3	5461.333333333333
465	orthogroup_1636	4	407	10	3	301.0
465	orthogroup_1636	5	532	10	3	58.583333333333336
465	orthogroup_1733	1	51	9	3	1937.3333333333333
465	orthogroup_1733	5	508	9	3	19.0
465	orthogroup_1742	2	82	9	3	576.3333333333334
465	orthogroup_1742	3	305	9	3	961.3333333333334
465	orthogroup_1779	7	530	8	3	10409.333333333334
465	orthogroup_1784	1	91	8	3	2666.3333333333335
465	orthogroup_1808	3	396	8	3	15619.0
465	orthogroup_1811	1	136	8	6	1672.4416666666666
465	orthogroup_1811	7	216	8	5	3232.25
465	orthogroup_1811	8	634	8	5	507.7
465	orthogroup_1831	7	141	8	4	3737.0625
465	orthogroup_1831	10	667	8	4	1806.25
465	orthogroup_2	2	23	9	4	993.0
465	orthogroup_2	3	345	9	4	2666.25
465	orthogroup_203	1	15	9	3	0.0
465	orthogroup_22	1	14	8	4	3.0625
465	orthogroup_23	6	116	8	4	4032.25
465	orthogroup_329	1	191	9	4	3924.6666666666665
465	orthogroup_329	6	571	9	3	1423.0
465	orthogroup_334	1	47	9	3	217.33333333333334
465	orthogroup_36	1	105	8	5	5.3
465	orthogroup_387	3	474	8	3	6030.083333333333
465	orthogroup_540	1	10	9	6	0.075
465	orthogroup_548	1	112	9	5	1656.3
465	orthogroup_548	6	140	9	5	1170.2
465	orthogroup_554	4	56	9	3	33.333333333333336
465	orthogroup_554	7	245	9	4	119.5625
465	orthogroup_554	8	427	9	4	824.9166666666666
465	orthogroup_582	1	230	8	5	2552.0
465	orthogroup_582	7	356	8	4	2470.25
465	orthogroup_582	12	707	8	3	0.3333333333333333
465	orthogroup_598	1	144	9	4	3144.9166666666665
465	orthogroup_65	1	799	9	5	71985.75
465	orthogroup_7	6	295	9	3	12.0
465	orthogroup_755	1	248	9	5	1834.3
465	orthogroup_76	6	117	8	3	176.33333333333334
465	orthogroup_767	1	300	10	7	110.80952380952381
465	orthogroup_790	1	423	9	4	15723.0
465	orthogroup_80	4	159	9	5	0.0
465	orthogroup_81	1	181	10	3	1365.3333333333333
465	orthogroup_870	1	146	9	5	1249.2
465	orthogroup_900	2	94	9	4	5123.729166666667
465	orthogroup_96	1	287	9	6	3392.1666666666665
465	orthogroup_968	1	70	8	3	645.3333333333334
465	orthogroup_968	4	358	8	5	3753.55
465	orthogroup_995	2	7	9	3	0.0
466	orthogroup_1014	6	74	9	5	4108.7
466	orthogroup_1038	1	390	9	4	7360.25
466	orthogroup_1040	1	136	8	3	208.33333333333334
466	orthogroup_105	6	497	9	6	1198.6666666666667
466	orthogroup_1124	4	233	9	3	7396.0
466	orthogroup_1158	1	263	9	4	991.5833333333334
466	orthogroup_1158	5	516	9	3	0.0
466	orthogroup_1177	1	218	10	4	6174.895833333333
466	orthogroup_1181	1	236	10	3	1274.3333333333333
466	orthogroup_119	1	102	8	5	266.175
466	orthogroup_1208	1	104	9	3	240.33333333333334
466	orthogroup_1267	9	257	9	3	268.0
466	orthogroup_1271	1	69	10	6	0.0
466	orthogroup_1271	12	540	10	4	0.08333333333333333
466	orthogroup_1363	1	41	9	3	284.3333333333333
466	orthogroup_1379	6	269	10	3	20.083333333333332
466	orthogroup_14	1	128	8	4	1824.0
466	orthogroup_1400	1	170	8	3	456.3333333333333
466	orthogroup_1406	1	122	9	5	2558.675
466	orthogroup_1406	3	450	9	3	1132.3333333333333
466	orthogroup_1408	4	215	9	3	1946.3333333333333
466	orthogroup_141	6	178	10	3	4370.333333333333
466	orthogroup_1435	1	218	8	5	10546.3
466	orthogroup_1445	6	64	9	3	10.333333333333334
466	orthogroup_1453	10	781	8	3	11314.333333333334
466	orthogroup_1557	12	228	8	6	4953.4
466	orthogroup_1627	1	174	9	3	5461.333333333333
466	orthogroup_1627	4	181	9	4	3960.3333333333335
466	orthogroup_1636	5	550	10	5	2122.45
466	orthogroup_1733	7	508	9	3	19.0
466	orthogroup_1742	2	221	9	3	617.3333333333334
466	orthogroup_1779	7	515	8	3	10409.333333333334
466	orthogroup_1808	3	265	8	3	15277.0
466	orthogroup_1811	1	121	8	5	542.3
466	orthogroup_1811	4	140	8	3	335.5833333333333
466	orthogroup_1811	5	235	8	5	3232.25
466	orthogroup_1811	6	548	8	5	507.7
466	orthogroup_1811	11	711	8	3	114.33333333333333
466	orthogroup_1831	6	145	8	4	3737.0625
466	orthogroup_1831	10	679	8	4	1806.25
466	orthogroup_2	2	31	9	4	993.0
466	orthogroup_2	3	335	9	4	2666.25
466	orthogroup_203	4	6	9	3	0.0
466	orthogroup_22	1	19	8	4	3.0625
466	orthogroup_23	5	90	8	3	0.0
466	orthogroup_284	1	109	9	3	2028.0
466	orthogroup_329	1	191	9	4	3924.6666666666665
466	orthogroup_329	7	355	9	3	967.0
466	orthogroup_334	1	42	9	3	217.33333333333334
466	orthogroup_36	1	5	8	5	5.3
466	orthogroup_387	3	466	8	3	6030.083333333333
466	orthogroup_540	2	10	9	7	544.7857142857143
466	orthogroup_548	1	118	9	5	1656.3
466	orthogroup_548	5	142	9	3	247.0
466	orthogroup_548	6	254	8	3	146.08333333333334
466	orthogroup_554	7	54	9	3	33.333333333333336
466	orthogroup_554	8	249	9	6	2503.0416666666665
466	orthogroup_582	1	209	8	5	2552.0
466	orthogroup_582	10	342	8	3	208.33333333333334
466	orthogroup_582	12	662	8	3	1.0
466	orthogroup_598	1	144	9	4	3144.9166666666665
466	orthogroup_65	1	332	9	5	3465.05
466	orthogroup_7	7	314	9	3	12.0
466	orthogroup_755	1	227	9	5	1834.3
466	orthogroup_76	6	237	8	3	176.33333333333334
466	orthogroup_767	1	293	10	7	110.80952380952381
466	orthogroup_790	3	352	9	3	147.0
466	orthogroup_80	4	157	9	5	0.0
466	orthogroup_81	1	181	10	3	1365.3333333333333
466	orthogroup_870	1	141	9	5	1249.2
466	orthogroup_900	1	468	9	5	5283.55
466	orthogroup_946	1	341	8	4	10132.25
466	orthogroup_96	1	287	9	6	3392.1666666666665
466	orthogroup_968	1	226	8	4	3473.5833333333335
466	orthogroup_968	4	349	8	5	3753.55
466	orthogroup_995	3	7	9	3	0.0
467	orthogroup_1014	6	73	9	5	4108.7
467	orthogroup_1024	7	438	9	3	343.0
467	orthogroup_1038	1	298	9	4	7360.25
467	orthogroup_1040	1	131	8	3	208.33333333333334
467	orthogroup_105	7	436	9	5	0.2
467	orthogroup_1124	4	215	9	3	7396.0
467	orthogroup_1158	1	301	9	4	991.5833333333334
467	orthogroup_1158	5	587	9	3	0.0
467	orthogroup_1177	1	226	10	4	6174.895833333333
467	orthogroup_1181	1	139	10	3	1274.3333333333333
467	orthogroup_119	1	134	8	5	266.175
467	orthogroup_1208	1	144	9	3	240.33333333333334
467	orthogroup_1243	5	534	8	3	4433.333333333333
467	orthogroup_1267	10	252	9	3	268.0
467	orthogroup_1271	1	70	10	6	0.0
467	orthogroup_1271	14	540	10	4	0.08333333333333333
467	orthogroup_1335	7	394	9	3	133.33333333333334
467	orthogroup_1363	1	41	9	3	284.3333333333333
467	orthogroup_1379	7	269	10	3	20.083333333333332
467	orthogroup_14	1	127	8	4	1824.0
467	orthogroup_1400	1	165	8	3	456.3333333333333
467	orthogroup_1406	1	201	9	5	2558.675
467	orthogroup_1406	3	367	9	3	661.0
467	orthogroup_1408	4	216	9	4	1918.3958333333333
467	orthogroup_141	6	178	10	3	4370.333333333333
467	orthogroup_1435	1	231	8	5	10546.3
467	orthogroup_1445	6	74	9	3	10.333333333333334
467	orthogroup_145	6	86	8	3	363.0
467	orthogroup_1453	7	397	8	3	5432.333333333333
467	orthogroup_1457	10	301	10	3	5826.083333333333
467	orthogroup_1557	11	229	8	5	683.675
467	orthogroup_1627	1	175	9	3	5461.333333333333
467	orthogroup_1636	6	517	10	3	58.583333333333336
467	orthogroup_1733	7	501	9	3	19.0
467	orthogroup_1742	2	182	9	3	646.3333333333334
467	orthogroup_1742	3	254	9	3	1024.0
467	orthogroup_1808	1	365	8	3	32952.333333333336
467	orthogroup_1811	1	171	8	6	1493.3
467	orthogroup_1811	4	237	8	5	3232.25
467	orthogroup_1811	5	558	8	5	507.7
467	orthogroup_1831	5	219	8	3	1352.25
467	orthogroup_1831	6	499	8	3	1364.3333333333333
467	orthogroup_1831	10	731	8	4	992.25
467	orthogroup_195	5	9	8	4	0.0
467	orthogroup_2	1	5	9	5	1810.55
467	orthogroup_203	3	14	9	3	0.0
467	orthogroup_22	2	8	8	4	3.0625
467	orthogroup_23	4	105	8	3	0.0
467	orthogroup_284	1	114	9	3	2028.0
467	orthogroup_329	1	205	9	4	3924.6666666666665
467	orthogroup_329	5	380	9	3	967.0
467	orthogroup_334	1	116	9	3	1737.3333333333333
467	orthogroup_36	2	105	8	4	0.0625
467	orthogroup_387	4	457	8	3	6030.083333333333
467	orthogroup_540	1	13	9	6	0.075
467	orthogroup_548	1	111	9	5	1656.3
467	orthogroup_548	5	138	9	3	247.0
467	orthogroup_548	6	249	8	3	146.08333333333334
467	orthogroup_554	2	55	9	3	571.75
467	orthogroup_554	6	253	9	4	119.5625
467	orthogroup_554	7	426	9	4	824.9166666666666
467	orthogroup_582	1	178	8	5	2552.0
467	orthogroup_582	4	262	8	3	225.33333333333334
467	orthogroup_582	12	705	8	3	0.3333333333333333
467	orthogroup_598	1	144	9	4	3144.9166666666665
467	orthogroup_65	1	622	9	5	66741.0
467	orthogroup_7	5	292	9	3	12.0
467	orthogroup_755	1	266	9	5	1834.3
467	orthogroup_76	6	115	8	3	176.33333333333334
467	orthogroup_767	1	294	10	7	110.80952380952381
467	orthogroup_790	4	329	9	3	147.0
467	orthogroup_80	4	159	9	5	0.0
467	orthogroup_81	1	184	10	3	1365.3333333333333
467	orthogroup_870	1	141	9	5	1249.2
467	orthogroup_900	1	90	9	4	5123.729166666667
467	orthogroup_946	1	343	8	4	10132.25
467	orthogroup_96	1	287	9	6	3392.1666666666665
467	orthogroup_968	1	153	8	4	3473.5833333333335
467	orthogroup_968	4	401	8	5	3753.55
467	orthogroup_995	3	9	9	3	0.0
468	orthogroup_1014	6	73	9	5	4108.7
468	orthogroup_1038	1	274	9	3	75.0
468	orthogroup_1040	1	139	8	3	208.33333333333334
468	orthogroup_105	8	441	9	6	1198.6666666666667
468	orthogroup_1158	1	385	9	4	991.5833333333334
468	orthogroup_1158	5	547	9	3	0.0
468	orthogroup_1177	1	225	10	4	6174.895833333333
468	orthogroup_1181	1	366	10	3	30310.333333333332
468	orthogroup_119	1	100	8	5	266.175
468	orthogroup_1208	1	319	9	3	240.33333333333334
468	orthogroup_1267	9	257	9	3	268.0
468	orthogroup_1271	1	72	10	6	0.0
468	orthogroup_1271	13	539	10	4	0.08333333333333333
468	orthogroup_1328	1	19	10	3	2214.3333333333335
468	orthogroup_1335	9	410	9	3	133.33333333333334
468	orthogroup_1363	1	44	9	3	284.3333333333333
468	orthogroup_1363	3	51	9	3	330.3333333333333
468	orthogroup_1379	7	364	10	3	2912.5833333333335
468	orthogroup_14	1	128	8	4	1824.0
468	orthogroup_1400	1	169	8	3	456.3333333333333
468	orthogroup_1406	1	110	9	5	2558.675
468	orthogroup_1406	2	440	9	4	1736.6666666666667
468	orthogroup_1408	3	217	9	4	1918.3958333333333
468	orthogroup_141	6	354	10	3	4186.333333333333
468	orthogroup_1435	1	217	8	5	10546.3
468	orthogroup_1445	6	75	9	3	10.333333333333334
468	orthogroup_145	6	83	8	3	363.0
468	orthogroup_1453	8	780	8	3	11314.333333333334
468	orthogroup_1557	10	230	8	5	683.675
468	orthogroup_1627	1	174	9	3	5461.333333333333
468	orthogroup_1733	1	113	9	3	1937.3333333333333
468	orthogroup_1733	5	617	9	3	19.0
468	orthogroup_1742	4	204	9	4	9518.666666666666
468	orthogroup_1784	1	193	8	3	2666.3333333333335
468	orthogroup_1811	1	142	8	6	920.375
468	orthogroup_1811	4	234	8	5	3232.25
468	orthogroup_1811	5	578	8	5	507.7
468	orthogroup_1831	5	218	8	4	3737.0625
468	orthogroup_1831	10	646	8	4	1806.25
468	orthogroup_2	1	92	9	3	1106.5833333333333
468	orthogroup_2	3	306	9	4	2666.25
468	orthogroup_203	2	14	9	3	0.0
468	orthogroup_22	1	6	8	4	4.5625
468	orthogroup_23	6	115	8	4	4032.25
468	orthogroup_284	1	109	9	3	2028.0
468	orthogroup_329	1	188	9	4	3924.6666666666665
468	orthogroup_329	8	366	9	3	967.0
468	orthogroup_334	1	43	9	3	217.33333333333334
468	orthogroup_36	1	107	8	5	5.3
468	orthogroup_387	4	453	8	3	6030.083333333333
468	orthogroup_540	2	6	9	7	544.7857142857143
468	orthogroup_548	1	116	9	5	1656.3
468	orthogroup_548	6	141	9	5	1170.2
468	orthogroup_554	4	32	9	3	545.0833333333334
468	orthogroup_554	8	245	9	6	2503.0416666666665
468	orthogroup_582	1	193	8	5	2552.0
468	orthogroup_582	5	345	8	3	208.33333333333334
468	orthogroup_582	12	698	8	3	0.3333333333333333
468	orthogroup_598	1	1	9	3	177.33333333333334
468	orthogroup_610	5	123	9	3	46.583333333333336
468	orthogroup_65	1	1127	9	5	79041.25
468	orthogroup_7	6	307	9	3	12.0
468	orthogroup_755	1	274	9	5	1834.3
468	orthogroup_76	6	122	8	3	176.33333333333334
468	orthogroup_767	1	299	10	7	110.80952380952381
468	orthogroup_80	4	158	9	5	0.0
468	orthogroup_81	1	181	10	3	1365.3333333333333
468	orthogroup_870	1	157	9	5	1249.2
468	orthogroup_900	2	96	9	4	5123.729166666667
468	orthogroup_946	1	313	8	4	10132.25
468	orthogroup_96	1	287	9	6	3392.1666666666665
468	orthogroup_968	1	201	8	4	3473.5833333333335
468	orthogroup_968	4	486	8	5	3753.55
468	orthogroup_995	4	10	9	3	0.0
469	orthogroup_1014	6	74	9	5	4108.7
469	orthogroup_1038	1	225	9	3	65.33333333333333
469	orthogroup_1040	1	145	8	3	208.33333333333334
469	orthogroup_105	8	434	9	5	0.2
469	orthogroup_1124	4	249	9	3	7396.0
469	orthogroup_1158	1	241	9	4	991.5833333333334
469	orthogroup_1158	5	596	9	3	0.0
469	orthogroup_1177	1	238	10	4	6116.5625
469	orthogroup_1181	1	358	10	3	1274.3333333333333
469	orthogroup_119	1	124	8	5	266.175
469	orthogroup_1208	1	48	9	3	252.0
469	orthogroup_1267	10	259	9	3	268.0
469	orthogroup_1271	1	69	10	6	0.0
469	orthogroup_1271	13	540	10	4	0.08333333333333333
469	orthogroup_1363	1	45	9	3	284.3333333333333
469	orthogroup_1379	6	367	10	3	3991.75
469	orthogroup_14	1	129	8	4	1824.0
469	orthogroup_1400	1	164	8	3	456.3333333333333
469	orthogroup_1406	1	98	9	5	2558.675
469	orthogroup_1406	3	394	9	3	661.0
469	orthogroup_1408	2	222	9	4	1918.3958333333333
469	orthogroup_141	6	125	10	3	4370.333333333333
469	orthogroup_1435	1	228	8	5	10546.3
469	orthogroup_1445	6	74	9	3	10.333333333333334
469	orthogroup_145	5	88	8	3	363.0
469	orthogroup_1453	8	437	8	3	5432.333333333333
469	orthogroup_1457	10	297	10	3	5826.083333333333
469	orthogroup_1557	12	19	8	7	9761.07142857143
469	orthogroup_1627	1	174	9	3	5461.333333333333
469	orthogroup_1627	2	177	9	4	3960.3333333333335
469	orthogroup_1636	1	323	10	3	9354.333333333334
469	orthogroup_1636	6	503	10	3	58.583333333333336
469	orthogroup_1733	1	91	9	3	1937.3333333333333
469	orthogroup_1733	5	512	9	3	19.0
469	orthogroup_1742	1	167	9	3	646.3333333333334
469	orthogroup_1742	2	270	9	3	1024.0
469	orthogroup_1784	1	184	8	3	2666.3333333333335
469	orthogroup_1811	1	135	8	6	1672.4416666666666
469	orthogroup_1811	3	207	8	5	3232.25
469	orthogroup_1811	4	565	8	5	507.7
469	orthogroup_1831	4	226	8	4	3737.0625
469	orthogroup_1831	10	655	8	4	1806.25
469	orthogroup_2	1	78	9	3	1106.5833333333333
469	orthogroup_2	3	319	9	4	2666.25
469	orthogroup_203	3	12	9	3	0.0
469	orthogroup_23	5	100	8	3	0.0
469	orthogroup_284	1	109	9	3	2028.0
469	orthogroup_329	1	192	9	4	3924.6666666666665
469	orthogroup_329	7	363	9	3	967.0
469	orthogroup_334	1	120	9	3	1737.3333333333333
469	orthogroup_36	1	4	8	5	5.3
469	orthogroup_387	3	494	8	3	6030.083333333333
469	orthogroup_540	2	9	9	6	0.075
469	orthogroup_548	1	125	9	5	3174.3
469	orthogroup_548	4	143	9	3	247.0
469	orthogroup_554	4	45	9	3	33.333333333333336
469	orthogroup_554	8	248	9	6	2503.0416666666665
469	orthogroup_582	1	187	8	5	2552.0
469	orthogroup_582	5	353	8	3	225.33333333333334
469	orthogroup_582	12	684	8	3	0.3333333333333333
469	orthogroup_598	1	146	9	4	3144.9166666666665
469	orthogroup_610	5	129	9	3	46.583333333333336
469	orthogroup_65	1	354	9	5	3517.2
469	orthogroup_7	7	276	9	3	12.0
469	orthogroup_755	1	227	9	5	1834.3
469	orthogroup_76	6	129	8	3	176.33333333333334
469	orthogroup_767	1	341	10	7	110.80952380952381
469	orthogroup_790	3	411	9	3	147.0
469	orthogroup_80	4	156	9	5	0.0
469	orthogroup_81	1	182	10	3	1365.3333333333333
469	orthogroup_870	1	136	9	5	1249.2
469	orthogroup_900	1	467	9	5	5283.55
469	orthogroup_946	1	328	8	4	10132.25
469	orthogroup_96	1	287	9	6	3392.1666666666665
469	orthogroup_968	1	77	8	3	645.3333333333334
469	orthogroup_968	4	428	8	5	3753.55
469	orthogroup_995	2	7	9	3	0.0
470	orthogroup_1014	6	69	9	5	4108.7
470	orthogroup_1038	1	224	9	3	65.33333333333333
470	orthogroup_1040	1	194	8	3	208.33333333333334
470	orthogroup_105	8	438	9	5	0.2
470	orthogroup_1124	4	160	9	3	7396.0
470	orthogroup_1154	1	170	9	3	120.33333333333333
470	orthogroup_1158	1	220	9	4	991.5833333333334
470	orthogroup_1158	5	512	9	3	0.0
470	orthogroup_1177	1	232	8	3	4114.333333333333
470	orthogroup_1181	1	362	10	3	1274.3333333333333
470	orthogroup_119	1	125	8	5	266.175
470	orthogroup_1208	1	75	9	3	252.0
470	orthogroup_1267	9	255	9	3	268.0
470	orthogroup_1271	1	70	10	6	0.0
470	orthogroup_1271	14	540	10	4	0.08333333333333333
470	orthogroup_1363	1	42	9	3	284.3333333333333
470	orthogroup_1379	2	269	10	3	20.083333333333332
470	orthogroup_14	1	127	8	4	1824.0
470	orthogroup_1400	1	164	8	3	456.3333333333333
470	orthogroup_1406	1	204	9	5	2558.675
470	orthogroup_1408	3	215	9	4	1918.3958333333333
470	orthogroup_1435	1	236	8	5	10546.3
470	orthogroup_1445	6	81	9	3	7.0
470	orthogroup_145	5	81	8	3	363.0
470	orthogroup_1453	8	498	8	3	5432.333333333333
470	orthogroup_1457	10	310	10	3	5826.083333333333
470	orthogroup_1557	12	232	8	6	4953.4
470	orthogroup_1627	1	174	9	3	5461.333333333333
470	orthogroup_1636	4	440	10	3	301.0
470	orthogroup_1636	5	516	10	3	58.583333333333336
470	orthogroup_1733	1	144	9	3	1937.3333333333333
470	orthogroup_1733	6	591	9	3	19.0
470	orthogroup_1742	1	210	9	4	1262.25
470	orthogroup_1811	1	134	8	5	536.2
470	orthogroup_1811	5	231	8	5	3232.25
470	orthogroup_1811	6	599	8	5	507.7
470	orthogroup_1811	10	691	8	3	114.33333333333333
470	orthogroup_1831	7	201	8	4	3737.0625
470	orthogroup_1831	10	666	8	4	1806.25
470	orthogroup_2	1	138	9	5	1853.5
470	orthogroup_203	3	11	9	3	0.0
470	orthogroup_22	1	12	8	4	3.0625
470	orthogroup_23	6	123	8	4	4032.25
470	orthogroup_329	1	230	9	4	3924.6666666666665
470	orthogroup_329	7	372	9	3	967.0
470	orthogroup_329	12	614	9	3	2022.3333333333333
470	orthogroup_334	1	48	9	3	217.33333333333334
470	orthogroup_36	1	109	8	5	5.3
470	orthogroup_387	4	456	8	3	6030.083333333333
470	orthogroup_540	2	13	9	6	0.075
470	orthogroup_548	1	118	9	5	1656.3
470	orthogroup_548	5	133	9	3	247.0
470	orthogroup_548	6	251	8	3	146.08333333333334
470	orthogroup_554	5	43	9	3	571.75
470	orthogroup_554	8	253	9	6	2503.0416666666665
470	orthogroup_582	1	186	8	5	2552.0
470	orthogroup_582	9	348	8	3	225.33333333333334
470	orthogroup_582	12	548	8	3	1.0
470	orthogroup_598	1	1	9	3	177.33333333333334
470	orthogroup_610	5	124	9	3	46.583333333333336
470	orthogroup_65	1	197	9	5	1031.7
470	orthogroup_7	4	305	9	3	12.0
470	orthogroup_755	1	316	9	5	1864.0
470	orthogroup_76	6	241	8	3	176.33333333333334
470	orthogroup_767	1	291	10	7	110.80952380952381
470	orthogroup_790	4	442	9	3	147.0
470	orthogroup_80	4	159	9	5	0.0
470	orthogroup_81	1	182	10	3	1365.3333333333333
470	orthogroup_870	1	165	9	5	1249.2
470	orthogroup_900	1	467	9	5	5283.55
470	orthogroup_946	1	332	8	4	10132.25
470	orthogroup_96	1	287	9	6	3392.1666666666665
470	orthogroup_968	1	9	8	3	645.3333333333334
470	orthogroup_968	4	429	8	5	3753.55
470	orthogroup_995	2	6	9	3	0.0
471	orthogroup_1014	6	72	8	5	4108.7
471	orthogroup_1024	7	476	9	3	343.0
471	orthogroup_1038	1	353	9	4	7360.25
471	orthogroup_1040	1	221	8	3	208.33333333333334
471	orthogroup_105	1	159	9	3	6195.583333333333
471	orthogroup_105	7	441	9	5	0.2
471	orthogroup_1158	1	314	9	4	991.5833333333334
471	orthogroup_1158	5	552	9	3	0.0
471	orthogroup_1177	1	224	10	4	6174.895833333333
471	orthogroup_119	1	115	8	5	266.175
471	orthogroup_1267	10	252	9	3	268.0
471	orthogroup_1271	1	69	10	6	0.0
471	orthogroup_1271	12	540	10	4	0.08333333333333333
471	orthogroup_1335	11	407	9	5	114620.5
471	orthogroup_1363	1	41	9	3	284.3333333333333
471	orthogroup_1379	6	266	10	3	20.083333333333332
471	orthogroup_1379	8	371	10	3	14.083333333333334
